Time [s]	Tatm [K]	Patm [Pa]	RH [%]	Re	delPorf [Pa]	mp [kg/s]	Ps [Pa]
489.739011	300.159718	86130.000000	43.000000	40009.948972	2152.943997	0.212024	-224.958250
490.129034	300.185660	86130.000000	43.000000	40131.927481	2144.579004	0.212660	-224.445823
490.523056	300.159718	86130.000000	43.000000	40046.833927	2152.463164	0.212226	-224.627447
497.180437	300.150738	86130.000000	43.000000	40236.735369	2177.349612	0.213217	-236.169943
497.571459	300.143753	86130.000000	43.000000	40366.044846	2167.469395	0.213895	-238.890969
497.963482	300.163709	86130.000000	43.000000	40281.050875	2153.551895	0.213440	-236.011037
498.356504	300.161713	86130.000000	43.000000	40145.561588	2115.219608	0.212735	-236.542919
498.749527	300.163709	86130.000000	43.000000	39795.890469	2135.832901	0.210881	-235.469427
499.141549	300.163709	86130.000000	43.000000	39983.390892	2112.815358	0.211876	-236.465083
499.532571	300.158720	86130.000000	43.000000	39773.079672	2133.437736	0.210761	-238.316928
499.924594	300.187656	86130.000000	43.000000	39965.512390	2127.676438	0.211778	-235.793734
500.316617	300.163709	86130.000000	43.000000	39901.309956	2173.575330	0.211456	-236.747231
500.707639	300.166702	86130.000000	43.000000	40328.154274	2163.885689	0.213703	-236.971014
501.099661	300.171691	86130.000000	43.000000	40239.449918	2192.011075	0.213235	-236.682370
501.492683	300.169696	86130.000000	43.000000	40492.180371	2174.754785	0.214577	-236.773182
501.883706	300.163709	86130.000000	43.000000	40336.895195	2163.078216	0.213753	-236.906153
502.274728	300.158720	86130.000000	43.000000	40232.971363	2138.382344	0.213198	-236.215349
502.666751	300.163709	86130.000000	43.000000	40008.882433	2119.256976	0.212008	-236.348320
503.060773	300.179674	86130.000000	43.000000	39832.123177	2177.694381	0.211074	-237.376406
503.451796	300.163709	86130.000000	43.000000	40360.744752	2146.193951	0.213886	-236.507241
503.842818	300.184663	86130.000000	43.000000	40078.876218	2179.635926	0.212382	-235.034836
504.232840	300.176680	86130.000000	43.000000	40374.675505	2135.742177	0.213963	-236.422924
504.626863	300.166702	86130.000000	43.000000	39979.131686	2139.498288	0.211862	-237.029396
505.017885	300.163709	86130.000000	43.000000	40017.241930	2168.784957	0.212057	-237.629372
505.409908	300.169696	86130.000000	43.000000	40285.402507	2139.543628	0.213476	-237.136416
505.800930	300.161713	86130.000000	43.000000	40016.767793	2137.901511	0.212057	-236.481290
506.192953	300.136769	86130.000000	43.000000	40003.791012	2149.832082	0.211983	-236.127784
506.585975	300.144751	86130.000000	43.000000	40120.480012	2130.643333	0.212585	-237.749383
506.975997	300.131780	86130.000000	43.000000	39943.912616	2162.370551	0.211654	-236.727776
507.368020	300.159718	86130.000000	43.000000	40236.762219	2178.583493	0.213198	-236.017517
507.761042	300.170693	86130.000000	43.000000	40374.131463	2153.061977	0.213944	-238.287745
508.152064	300.144751	86130.000000	43.000000	40140.739185	2188.209623	0.212714	-236.523449
508.544087	300.133775	86130.000000	43.000000	40466.433049	2143.399549	0.214423	-236.393726
508.935109	300.120804	86130.000000	43.000000	40062.896812	2140.895489	0.212278	-237.026148
509.327132	300.107833	86130.000000	43.000000	40044.755630	2118.903123	0.212173	-237.259659
509.720154	300.120804	86130.000000	43.000000	39847.563292	2175.426152	0.211120	-237.463971
510.111176	300.126791	86130.000000	43.000000	40359.394172	2177.567359	0.213840	-236.257507
510.504199	300.126791	86130.000000	43.000000	40375.778468	2132.421601	0.213931	-236.348320
510.896222	300.123797	86130.000000	43.000000	39964.695007	2143.544698	0.211753	-236.393726
511.288244	300.128786	86130.000000	43.000000	40067.415223	2111.599604	0.212295	-237.457491
511.679266	300.131780	86130.000000	43.000000	39773.746928	2169.465409	0.210742	-236.562375
512.072289	300.139762	86130.000000	43.000000	40300.918746	2155.184970	0.213538	-237.230476
512.465311	300.133775	86130.000000	43.000000	40169.079979	2154.059941	0.212844	-235.832660
512.856334	300.141758	86130.000000	43.000000	40159.551050	2134.063761	0.212790	-236.251027
513.249356	300.118808	86130.000000	43.000000	39974.731516	2173.212391	0.211816	-237.885586
513.640378	300.144751	86130.000000	43.000000	40340.200021	2131.505233	0.213737	-236.889930
514.033401	300.128786	86130.000000	43.000000	39950.907637	2181.323426	0.211691	-236.257507
514.424423	300.128786	86130.000000	43.000000	40409.051512	2126.279237	0.214109	-238.777470
514.816446	300.146746	86130.000000	43.000000	39909.753296	2175.008787	0.211463	-237.674778
515.207468	300.128786	86130.000000	43.000000	40347.233922	2110.846600	0.213793	-236.007789
515.600491	300.133775	86130.000000	43.000000	39765.563983	2130.362076	0.210699	-236.406701
515.991513	300.126791	86130.000000	43.000000	39943.630316	2156.355340	0.211646	-237.428308
516.383535	300.144751	86130.000000	43.000000	40184.193887	2162.896768	0.212916	-235.576446
523.039916	300.118808	86130.000000	43.000000	40277.569941	2112.878869	0.213412	-212.854673
523.432939	300.128786	86130.000000	43.000000	39768.021260	2135.887370	0.210706	-213.399531
523.823961	300.110826	86130.000000	43.000000	39976.348899	2118.894080	0.211816	-212.004963
524.215983	300.136769	86130.000000	43.000000	39825.213165	2125.199592	0.211004	-212.861153
524.607006	300.115815	86130.000000	43.000000	39875.492359	2157.870478	0.211287	-213.373580
525.000028	300.136769	86130.000000	43.000000	40181.083642	2149.015523	0.212892	-213.980052
525.391050	300.107833	86130.000000	43.000000	40094.200923	2104.903984	0.212446	-213.026570
525.782073	300.115815	86130.000000	43.000000	39698.323608	2174.700316	0.210329	-213.616818
526.174095	300.133775	86130.000000	43.000000	40334.097560	2161.544907	0.213703	-214.096815
526.567118	300.146746	86130.000000	43.000000	40209.303586	2157.044876	0.213054	-215.556275
526.958140	300.115815	86130.000000	43.000000	40165.418803	2186.068459	0.212829	-214.044913
527.350163	300.100848	86130.000000	43.000000	40437.273201	2091.494530	0.214250	-213.208179
527.741185	300.123797	86130.000000	43.000000	39576.860027	2153.624448	0.209681	-215.030842
528.133207	300.107833	86130.000000	43.000000	40141.311030	2141.430747	0.212687	-214.009250
528.527230	300.120804	86130.000000	43.000000	40034.410890	2171.869659	0.212110	-213.642769
528.917252	300.110826	86130.000000	43.000000	40306.884265	2153.488384	0.213562	-214.891391
529.308274	300.118808	86130.000000	43.000000	40144.156494	2141.086022	0.212693	-213.795195
529.700297	300.105837	86130.000000	43.000000	40027.494586	2158.088224	0.212080	-214.408162
530.092319	300.128786	86130.000000	43.000000	40187.228708	2151.274624	0.212918	-213.467640
530.485342	300.131780	86130.000000	43.000000	40116.981537	2138.228109	0.212561	-215.167060
530.876364	300.113819	86130.000000	43.000000	39998.399130	2159.875534	0.211935	-212.896831
531.270387	300.136769	86130.000000	43.000000	40199.609923	2163.704241	0.212989	-213.347645
531.662409	300.128786	86130.000000	43.000000	40227.316238	2147.064893	0.213151	-212.199547
532.053432	300.126791	86130.000000	43.000000	40077.487535	2148.226220	0.212352	-214.391939
532.445454	300.139762	86130.000000	43.000000	40090.605484	2139.198903	0.212420	-213.159540
532.838476	300.113819	86130.000000	43.000000	40002.973979	2116.099678	0.211964	-213.470872
533.230499	300.136769	86130.000000	43.000000	39799.879677	2126.914348	0.210871	-213.629794
533.621521	300.118808	86130.000000	43.000000	39891.958255	2188.291262	0.211374	-212.679544
534.013544	300.123797	86130.000000	43.000000	40455.284846	2165.709298	0.214347	-212.718455
534.406566	300.131780	86130.000000	43.000000	40249.250813	2120.046323	0.213259	-212.381172
534.798588	300.126791	86130.000000	43.000000	39829.466360	2161.436055	0.211040	-213.182228
535.190611	300.123797	86130.000000	43.000000	40209.879086	2165.854447	0.213052	-212.546573
535.581633	300.139762	86130.000000	43.000000	40250.398929	2178.737728	0.213265	-213.487095
535.974656	300.113819	86130.000000	43.000000	40362.759063	2152.826060	0.213871	-215.436280
536.366678	300.126791	86130.000000	43.000000	40137.599743	2135.442792	0.212661	-214.382212
536.758700	300.185660	86130.000000	43.000000	39973.848233	2173.983610	0.211801	-213.785468
537.150723	300.139762	86130.000000	43.000000	40305.062861	2139.679736	0.213595	-213.688175
537.544745	300.165705	86130.000000	43.000000	40007.800406	2143.045695	0.211990	-213.065480
537.934768	300.144751	86130.000000	43.000000	40029.623328	2205.837850	0.212122	-212.679544
538.325790	300.149740	86130.000000	43.000000	40604.796467	2131.396381	0.215156	-214.583291
538.717813	300.141758	86130.000000	43.000000	39929.544848	2186.739825	0.211582	-212.559549
539.109835	300.161713	86130.000000	43.000000	40433.602585	2158.124522	0.214247	-213.140070
539.499857	300.153731	86130.000000	43.000000	40168.292770	2185.333582	0.212854	-213.999523
539.891880	300.163709	86130.000000	43.000000	40418.200234	2178.637919	0.214173	-212.160637
540.282902	300.148742	86130.000000	43.000000	40352.821068	2132.993158	0.213834	-213.980052
540.675925	300.153731	86130.000000	43.000000	39943.871095	2162.316126	0.211657	-214.207083
541.066947	300.176680	86130.000000	43.000000	40209.793119	2160.292899	0.213069	-212.660089
541.457969	300.174685	86130.000000	43.000000	40182.633206	2165.845405	0.212940	-212.176844
541.848992	300.184663	86130.000000	43.000000	40233.294070	2153.080104	0.213207	-212.562781
542.244014	300.150738	86130.000000	43.000000	40114.367302	2145.123348	0.212584	-212.280632
548.900395	300.192645	86130.000000	43.000000	40223.498212	2142.056773	0.213167	-234.973222
549.291418	300.200627	86130.000000	43.000000	40030.330333	2137.674680	0.212143	-235.339688
549.683440	300.190649	86130.000000	43.000000	39988.035700	2140.822892	0.211924	-234.911593
550.076462	300.205616	86130.000000	43.000000	40019.668765	2148.589116	0.212086	-235.563471
550.467484	300.231559	86130.000000	43.000000	40086.268532	2167.478480	0.212448	-235.385094
550.859507	300.195638	86130.000000	43.000000	40249.475863	2142.455967	0.213330	-237.331000
551.251530	300.216592	86130.000000	43.000000	40035.036453	2137.919639	0.212170	-235.268347
551.642552	300.190649	86130.000000	43.000000	39985.099164	2169.610558	0.211919	-235.459699
552.033574	300.182667	86130.000000	43.000000	40282.168367	2176.714501	0.213477	-235.683466
552.424597	300.192645	86130.000000	43.000000	40349.310268	2159.013634	0.213827	-237.081282
552.817619	300.184663	86130.000000	43.000000	40186.638151	2173.820290	0.212972	-236.766687
553.208642	300.171691	86130.000000	43.000000	40323.320612	2164.094350	0.213691	-237.204525
553.600664	300.184663	86130.000000	43.000000	40239.640288	2139.625310	0.213239	-235.229421
553.991686	300.174685	86130.000000	43.000000	40010.856560	2136.168627	0.212035	-235.093218
554.384709	300.182667	86130.000000	43.000000	39982.375821	2124.618950	0.211878	-235.164559
554.776731	300.182667	86130.000000	43.000000	39874.074186	2145.958034	0.211309	-235.686714
555.168754	300.187656	86130.000000	43.000000	40069.744282	2136.948844	0.212346	-236.254275
555.559776	300.159718	86130.000000	43.000000	39986.351790	2139.589012	0.211907	-235.488882
555.952798	300.149740	86130.000000	43.000000	40018.869079	2179.291157	0.212061	-236.199141
556.345821	300.159718	86130.000000	43.000000	40383.801395	2114.965607	0.213989	-236.276978
556.736843	300.157722	86130.000000	43.000000	39793.778229	2158.941081	0.210869	-236.672642
557.128866	300.141758	86130.000000	43.000000	40196.986448	2151.301880	0.213004	-234.973222
557.521888	300.141758	86130.000000	43.000000	40131.128495	2152.880486	0.212644	-237.078034
557.913910	300.156724	86130.000000	43.000000	40147.307550	2164.185074	0.212730	-235.368887
558.305933	300.161713	86130.000000	43.000000	40243.871018	2157.199111	0.213252	-236.623988
558.696955	300.169696	86130.000000	43.000000	40179.792510	2126.115917	0.212915	-236.234820
559.089978	300.163709	86130.000000	43.000000	39892.980845	2124.228798	0.211401	-235.200237
559.482000	300.161713	86130.000000	43.000000	39876.738431	2156.092253	0.211311	-236.335344
559.873023	300.163709	86130.000000	43.000000	40169.559747	2177.794147	0.212861	-235.839140
560.265045	300.161713	86130.000000	43.000000	40365.495308	2150.022615	0.213901	-236.056443
560.659068	300.179674	86130.000000	43.000000	40114.015181	2141.467046	0.212567	-236.036972
561.051090	300.171691	86130.000000	43.000000	40030.141427	2159.503552	0.212134	-236.439132
561.442112	300.158720	86130.000000	43.000000	40197.453398	2167.714354	0.213015	-235.518065
561.835135	300.169696	86130.000000	43.000000	40275.462508	2138.255322	0.213420	-235.080242
562.227157	300.158720	86130.000000	43.000000	40003.196695	2135.315770	0.211985	-235.842388
562.619180	300.143753	86130.000000	43.000000	39980.504760	2128.955703	0.211857	-236.182918
563.010202	300.151735	86130.000000	43.000000	39927.373477	2125.462678	0.211566	-236.176438
563.401225	300.158720	86130.000000	43.000000	39892.765840	2147.899579	0.211388	-236.442379
563.793247	300.153731	86130.000000	43.000000	40095.986220	2163.994541	0.212469	-236.513721
564.185269	300.158720	86130.000000	43.000000	40244.186182	2185.896097	0.213251	-236.588325
564.576292	300.171691	86130.000000	43.000000	40441.056258	2148.271560	0.214298	-234.837004
564.968314	300.177678	86130.000000	43.000000	40093.798414	2166.970391	0.212466	-236.260755
565.360336	300.166702	86130.000000	43.000000	40263.221181	2118.340651	0.213368	-236.251027
565.751359	300.143753	86130.000000	43.000000	39822.681426	2162.034868	0.211026	-236.004541
566.143381	300.169696	86130.000000	43.000000	40229.197502	2162.098379	0.213165	-235.887794
566.534404	300.143753	86130.000000	43.000000	40221.271866	2133.238117	0.213140	-236.101849
566.928426	300.158720	86130.000000	43.000000	39966.588466	2143.871339	0.211774	-235.521313
567.319448	300.156724	86130.000000	43.000000	40058.476940	2117.841648	0.212271	-234.571063
567.712471	300.156724	86130.000000	43.000000	39819.907551	2151.165772	0.211005	-233.662971
568.103493	300.151735	86130.000000	43.000000	40124.115515	2138.663601	0.212617	-235.907249
574.765874	300.147744	86130.000000	43.000000	40217.726865	2169.683155	0.213114	-275.957365
575.157897	300.162711	86130.000000	43.000000	40331.714105	2141.294683	0.213711	-274.711976
575.548919	300.155727	86130.000000	43.000000	40067.111069	2120.763029	0.212319	-274.047122
575.940942	300.162711	86130.000000	43.000000	39880.582991	2141.848112	0.211326	-274.193069
576.333964	300.157722	86130.000000	43.000000	40071.764472	2108.378838	0.212344	-275.830875
576.725986	300.149740	86130.000000	43.000000	39767.478634	2153.896663	0.210728	-275.636290
577.118009	300.162711	86130.000000	43.000000	40187.191504	2138.799709	0.212947	-275.834122
577.512032	300.149740	86130.000000	43.000000	40045.295810	2134.018378	0.212203	-276.644906
577.903054	300.162711	86130.000000	43.000000	40006.407234	2134.417572	0.211989	-276.583292
578.297077	300.155727	86130.000000	43.000000	40005.849045	2137.937766	0.211994	-273.317408
578.689099	300.162711	86130.000000	43.000000	40037.555771	2141.739261	0.212158	-273.508760
579.080122	300.147744	86130.000000	43.000000	40070.222619	2119.030145	0.212335	-274.549822
579.474144	300.129784	86130.000000	43.000000	39867.708050	2190.151168	0.211253	-273.450378
579.866166	300.129784	86130.000000	43.000000	40520.852254	2162.597340	0.214702	-272.406084
580.257189	300.139762	86130.000000	43.000000	40270.139904	2195.504056	0.213373	-272.905520
580.649211	300.144751	86130.000000	43.000000	40565.426541	2155.584164	0.214944	-273.729295
581.041234	300.139762	86130.000000	43.000000	40202.516911	2156.046869	0.213025	-272.973630
581.432256	300.160716	86130.000000	43.000000	40207.700753	2129.291386	0.213049	-272.026627
581.824278	300.173687	86130.000000	43.000000	39955.575012	2163.840306	0.211727	-274.215772
582.217301	300.134773	86130.000000	43.000000	40268.702946	2165.927044	0.213394	-275.075209
582.608323	300.162711	86130.000000	43.000000	40301.018738	2135.996221	0.213540	-275.217908
583.001346	300.178676	86130.000000	43.000000	40019.036957	2149.160716	0.212064	-275.169269
583.393368	300.157722	86130.000000	43.000000	40134.146741	2159.630575	0.212685	-275.671953
583.784390	300.143753	86130.000000	43.000000	40236.769939	2150.766578	0.213215	-274.806036
584.174413	300.135771	86130.000000	43.000000	40159.781788	2153.678917	0.212798	-274.699000
584.566435	300.132777	86130.000000	43.000000	40188.857262	2154.676881	0.212946	-273.901176
584.958457	300.135771	86130.000000	43.000000	40198.232266	2148.806862	0.212994	-272.973630
585.349480	300.140760	86130.000000	43.000000	40142.933524	2172.214428	0.212703	-275.175749
585.741502	300.135771	86130.000000	43.000000	40356.212178	2130.697759	0.213836	-275.166021
586.133525	300.157722	86130.000000	43.000000	39979.101869	2173.457394	0.211835	-273.599572
586.525547	300.139762	86130.000000	43.000000	40360.625266	2112.162119	0.213871	-274.763877
586.915569	300.144751	86130.000000	43.000000	39807.112053	2144.542705	0.210926	-275.704384
587.308592	300.155727	86130.000000	43.000000	40103.396697	2132.031449	0.212499	-275.175749
587.701614	300.142755	86130.000000	43.000000	39984.891455	2160.002556	0.211879	-274.984412
588.092637	300.152733	86130.000000	43.000000	40244.399850	2158.178948	0.213245	-274.319559
588.483659	300.144751	86130.000000	43.000000	40223.973926	2191.203601	0.213144	-274.043890
588.874681	300.165705	86130.000000	43.000000	40525.823434	2175.090469	0.214738	-275.976821
589.266704	300.162711	86130.000000	43.000000	40374.794361	2124.773185	0.213951	-273.563894
589.657726	300.160716	86130.000000	43.000000	39914.589727	2106.827402	0.211511	-275.707632
590.047749	300.160716	86130.000000	43.000000	39751.939346	2134.145400	0.210647	-275.921687
590.438771	300.147744	86130.000000	43.000000	40003.265437	2149.405675	0.211979	-272.769318
590.832794	300.170693	86130.000000	43.000000	40144.287989	2166.126619	0.212718	-272.895793
591.223816	300.160716	86130.000000	43.000000	40289.212492	2132.666560	0.213501	-273.641731
591.615839	300.168698	86130.000000	43.000000	39987.751764	2147.355235	0.211897	-273.888217
592.006861	300.155727	86130.000000	43.000000	40119.721025	2224.700001	0.212602	-275.934662
592.399883	300.165705	86130.000000	43.000000	40825.134017	2164.883696	0.216331	-276.028707
592.790905	300.168698	86130.000000	43.000000	40282.164353	2194.007045	0.213460	-275.976821
593.182928	300.190649	86130.000000	43.000000	40544.912181	2160.211260	0.214855	-275.162774
593.572950	300.198632	86130.000000	43.000000	40230.800396	2146.611273	0.213205	-274.144415
593.966973	300.232556	86130.000000	43.000000	40103.423645	2125.272188	0.212535	-276.061138
600.622354	300.165705	86130.000000	43.000000	39973.734113	2114.493816	0.211831	-285.229617
601.012376	300.162711	86130.000000	43.000000	39828.988541	2180.343590	0.211059	-285.294494
601.404398	300.160716	86130.000000	43.000000	40431.329499	2154.395667	0.214249	-285.086919
601.797421	300.165705	86130.000000	43.000000	40195.996515	2175.689281	0.213001	-283.069671
602.189443	300.188654	86130.000000	43.000000	40386.228037	2151.401646	0.214012	-283.890183
602.580465	300.173687	86130.000000	43.000000	40158.627601	2123.448580	0.212821	-284.584235
602.970488	300.183665	86130.000000	43.000000	39908.201419	2186.095672	0.211484	-285.589618
603.363510	300.175682	86130.000000	43.000000	40476.776143	2147.899579	0.214503	-286.909597
603.755533	300.178676	86130.000000	43.000000	40133.440857	2123.512091	0.212679	-286.215545
604.146555	300.170693	86130.000000	43.000000	39908.569513	2133.310713	0.211489	-288.103085
604.537578	300.173687	86130.000000	43.000000	40002.663024	2179.844587	0.211983	-286.559323
604.929600	300.181669	86130.000000	43.000000	40424.313368	2161.118500	0.214219	-285.641504
605.321622	300.175682	86130.000000	43.000000	40250.910028	2177.286101	0.213305	-285.265295
605.713645	300.194640	86130.000000	43.000000	40399.353642	2171.325272	0.214088	-285.369083
606.104667	300.173687	86130.000000	43.000000	40339.184589	2143.272526	0.213782	-284.739908
606.497690	300.175682	86130.000000	43.000000	40089.958854	2140.541635	0.212447	-285.622049
606.889712	300.175682	86130.000000	43.000000	40065.077531	2137.765404	0.212317	-285.446920
607.281734	300.198632	86130.000000	43.000000	40039.531479	2147.264511	0.212181	-287.509573
607.672757	300.185660	86130.000000	43.000000	40120.706312	2139.062795	0.212626	-286.137708
608.065779	300.208609	86130.000000	43.000000	40048.779048	2129.690580	0.212237	-285.709613
608.456801	300.195638	86130.000000	43.000000	39955.197244	2173.212391	0.211756	-284.435041
608.848824	300.190649	86130.000000	43.000000	40355.226129	2205.402358	0.213867	-285.317181
609.239846	300.211603	86130.000000	43.000000	40648.448766	2161.136671	0.215418	-285.025305
609.632869	300.180671	86130.000000	43.000000	40240.804338	2169.674070	0.213271	-286.231768
610.024891	300.206614	86130.000000	43.000000	40329.427852	2207.089902	0.213721	-283.990723
610.416914	300.211603	86130.000000	43.000000	40657.124495	2154.395667	0.215474	-286.069599
610.808936	300.198632	86130.000000	43.000000	40180.220962	2123.276174	0.212950	-285.910693
611.201959	300.255506	86130.000000	43.000000	39899.608581	2159.213253	0.211455	-286.270679
611.595981	300.213598	86130.000000	43.000000	40210.055880	2116.108763	0.213137	-286.549596
611.987003	300.198632	86130.000000	43.000000	39829.464125	2146.711082	0.211092	-286.572299
612.379026	300.221581	86130.000000	43.000000	40114.846216	2115.618845	0.212595	-287.013369
612.771048	300.205616	86130.000000	43.000000	39822.883823	2140.314847	0.211063	-286.290150
613.163071	300.198632	86130.000000	43.000000	40053.978057	2131.859086	0.212277	-285.297726
613.554093	300.205616	86130.000000	43.000000	39977.992703	2158.124522	0.211870	-283.621009
613.946115	300.200627	86130.000000	43.000000	40214.209253	2123.738879	0.213126	-285.070711
614.339138	300.211603	86130.000000	43.000000	39902.653382	2112.751846	0.211472	-286.199338
614.730160	300.221581	86130.000000	43.000000	39799.066585	2154.604328	0.210930	-286.624185
615.121183	300.198632	86130.000000	43.000000	40179.557949	2176.369733	0.212953	-285.151780
615.513205	300.226570	86130.000000	43.000000	40383.528553	2162.261657	0.214019	-285.680430
615.906228	300.208609	86130.000000	43.000000	40246.820386	2145.259455	0.213313	-285.826361
616.298250	300.218587	86130.000000	43.000000	40097.816822	2177.549188	0.212511	-286.244744
616.689272	300.239541	86130.000000	43.000000	40388.654065	2152.435951	0.214059	-286.367971
617.080295	300.234552	86130.000000	43.000000	40153.763032	2131.868129	0.212828	-286.851216
617.473317	300.268477	86130.000000	43.000000	39967.855303	2130.316736	0.211839	-286.076095
617.865340	300.242534	86130.000000	43.000000	39942.090239	2129.391195	0.211725	-285.469623
618.256362	300.268477	86130.000000	43.000000	39941.459287	2159.521723	0.211705	-286.247976
618.648385	300.258499	86130.000000	43.000000	40208.899488	2173.448308	0.213139	-284.833953
619.041407	300.247523	86130.000000	43.000000	40337.396297	2159.539851	0.213814	-285.690158
619.434429	300.250517	86130.000000	43.000000	40215.349830	2103.924148	0.213160	-285.067463
619.825452	300.260495	86130.000000	43.000000	39704.367192	2106.673167	0.210453	-285.767995
626.483833	300.272468	86130.000000	43.000000	40502.107175	2131.396381	0.214698	-264.654876
626.876855	300.288433	86130.000000	43.000000	39932.573329	2163.069130	0.211677	-262.913266
627.267878	300.267479	86130.000000	43.000000	40214.753093	2140.296676	0.213183	-263.078668
627.658900	300.267479	86130.000000	43.000000	40014.233197	2129.608941	0.212107	-263.584600
628.051922	300.264486	86130.000000	43.000000	39916.901494	2123.766092	0.211591	-263.707843
628.443945	300.275461	86130.000000	43.000000	39864.412013	2163.105429	0.211311	-262.676508
628.836967	300.264486	86130.000000	43.000000	40219.119959	2159.512638	0.213198	-264.411637
629.227990	300.264486	86130.000000	43.000000	40191.548231	2148.126411	0.213045	-263.597575
629.621012	300.264486	86130.000000	43.000000	40087.184965	2118.349693	0.212491	-264.508945
630.014034	300.288433	86130.000000	43.000000	39815.469491	2176.977631	0.211051	-262.566240
630.406057	300.264486	86130.000000	43.000000	40340.722708	2120.862838	0.213851	-263.941353
630.797079	300.256503	86130.000000	43.000000	39838.121651	2164.366522	0.211171	-263.957592
631.189102	300.254508	86130.000000	43.000000	40237.936233	2094.951213	0.213285	-262.177056
631.581124	300.256503	86130.000000	43.000000	39601.159545	2150.857302	0.209909	-263.253797
631.973146	300.228565	86130.000000	43.000000	40114.458195	2174.264824	0.212631	-263.711090
632.364169	300.259497	86130.000000	43.000000	40336.601496	2169.020831	0.213790	-263.594327
632.756191	300.238543	86130.000000	43.000000	40278.871879	2156.809003	0.213504	-262.867860
633.150214	300.275461	86130.000000	43.000000	40174.070953	2134.998214	0.212935	-263.513258
633.540236	300.230561	86130.000000	43.000000	39963.705002	2140.405571	0.211844	-263.899195
633.933259	300.225572	86130.000000	43.000000	40027.956657	2115.945443	0.212155	-262.657053
634.326281	300.254508	86130.000000	43.000000	39804.291772	2152.590186	0.210967	-262.689483
634.717303	300.251514	86130.000000	43.000000	40130.340212	2104.577343	0.212714	-263.938105
635.111326	300.249519	86130.000000	43.000000	39692.411616	2072.033609	0.210390	-263.860269
635.502348	300.249519	86130.000000	43.000000	39391.760908	2137.547657	0.208796	-264.087330
635.893371	300.236548	86130.000000	43.000000	39996.003731	2132.938732	0.211998	-262.209487
636.285393	300.241537	86130.000000	43.000000	39956.422837	2166.807071	0.211780	-262.864613
636.679416	300.238543	86130.000000	43.000000	40264.134186	2139.226116	0.213414	-263.273252
637.070438	300.233554	86130.000000	43.000000	40014.224450	2178.229639	0.212088	-262.971648
637.462461	300.241537	86130.000000	43.000000	40370.347522	2113.577491	0.213972	-262.764073
637.853483	300.241537	86130.000000	43.000000	39777.613409	2065.383330	0.210836	-263.208391
638.246505	300.251514	86130.000000	43.000000	39331.944850	2153.733343	0.208473	-263.104603
638.638528	300.256503	86130.000000	43.000000	40142.286296	2152.281716	0.212775	-263.584600
639.029550	300.275461	86130.000000	43.000000	40127.879728	2099.287967	0.212702	-263.321906
639.420572	300.256503	86130.000000	43.000000	39635.676666	2169.755708	0.210105	-261.820318
639.816595	300.275461	86130.000000	43.000000	40285.201379	2140.459997	0.213536	-263.039742
640.207618	300.277457	86130.000000	43.000000	40013.429150	2169.583346	0.212108	-262.095987
640.599640	300.277457	86130.000000	43.000000	40277.017884	2172.785984	0.213506	-263.188935
640.990662	300.285439	86130.000000	43.000000	40306.958868	2158.360396	0.213665	-261.596535
641.381685	300.293422	86130.000000	43.000000	40172.047774	2157.026749	0.212955	-263.448381
641.774707	300.285439	86130.000000	43.000000	40158.921713	2142.083986	0.212891	-263.270020
642.166729	300.308388	86130.000000	43.000000	40025.173792	2172.740644	0.212176	-263.558649
642.557752	300.314375	86130.000000	43.000000	40296.803748	2149.777656	0.213631	-263.782432
642.949774	300.288433	86130.000000	43.000000	40086.435238	2169.002703	0.212520	-261.703555
643.342797	300.306393	86130.000000	43.000000	40267.770622	2173.157966	0.213464	-261.963016
643.733819	300.337324	86130.000000	43.000000	40299.825144	2158.088224	0.213646	-262.657053
644.125842	300.301404	86130.000000	43.000000	40153.660474	2124.582651	0.212891	-263.672164
644.516864	300.314375	86130.000000	43.000000	39860.258166	2139.189818	0.211312	-263.688387
644.909886	300.316371	86130.000000	43.000000	39989.803366	2140.577933	0.212008	-262.553265
645.301909	300.311382	86130.000000	43.000000	40000.877211	2104.749749	0.212068	-264.200830
645.693932	300.306393	86130.000000	43.000000	39675.267923	2143.617295	0.210338	-263.766224
652.352312	300.298411	86130.000000	43.000000	40405.863457	2120.218685	0.214206	-290.743027
652.745335	300.301404	86130.000000	43.000000	39844.318433	2148.271560	0.211226	-289.925748
653.137357	300.298411	86130.000000	43.000000	40099.430612	2141.321896	0.212580	-290.687894
653.528379	300.293422	86130.000000	43.000000	40037.599812	2121.098755	0.212251	-290.561403
653.919402	300.314375	86130.000000	43.000000	39853.862769	2139.389393	0.211273	-290.162491
654.312424	300.285439	86130.000000	43.000000	40014.341606	2144.551791	0.212138	-290.535468
654.703447	300.301404	86130.000000	43.000000	40071.157254	2137.175676	0.212420	-289.530084
655.095469	300.298411	86130.000000	43.000000	39997.721726	2110.737705	0.212041	-291.475990
655.487492	300.285439	86130.000000	43.000000	39757.696089	2111.744797	0.210767	-289.192786
655.880514	300.319364	86130.000000	43.000000	39769.205459	2176.950418	0.210819	-290.100877
656.272536	300.290428	86130.000000	43.000000	40354.312552	2136.068818	0.213943	-291.125716
656.663559	300.280450	86130.000000	43.000000	39992.471276	2112.869783	0.212006	-289.886822
657.056581	300.264486	86130.000000	43.000000	39781.756236	2102.300115	0.210883	-289.585218
